patient_id,immune_score,emt_score,hrd_score,PI3K_score,p53_score,MYC_score
TCGA-AO-A12G,0.9846160797914656,-0.1373681088998687,0.5689275700891959,0.4624053514477098,-0.22351127771494236,0.1176190381511986
TCGA-B6-A0WS,1.7193308175609223,1.063197149313924,-0.2587323272139475,0.5007901308276643,0.361414249126502,-0.20458446450795761
TCGA-OL-A6VQ,0.6094507856260026,-0.1475094229158213,-0.3866721379237971,0.505055106314329,0.4396780560576399,0.5667082074109089
TCGA-A2-A0EX,-0.9433678475390176,-0.5983106477287092,0.6653868410499403,-0.34524174122043993,0.06036610783893206,0.38670078524821105
TCGA-BH-A0BW,-1.5389458233837148,1.2538562135673958,0.2551873077873144,2.236548113583157,0.08238946845388902,0.3253612995438572
TCGA-A7-A13F,-0.3693437539166362,-1.5318484906390883,-0.6295203792553457,-1.8095209782024755,0.7875724983143205,-1.084272910207406
TCGA-A2-A25C,0.9381833331509968,-0.1179343003141403,-0.6369840300716005,-0.08908209107254347,1.305245898532119,0.3372476592138398
TCGA-A7-A26G,-1.3520037258482795,0.3956429237376392,1.7508024435128455,-0.15375304590091313,0.27475170297779694,0.8763894546152701
TCGA-A8-A06R,-1.0851493452482852,0.365232190399532,0.49016497882386,0.09431185485393696,-1.3297185519935792,-1.785861621098598
TCGA-E2-A1II,-0.7581828273061387,2.841314042273484,1.6760698537702945,-0.4899027465027431,0.1534987938293168,0.7043062722325595
TCGA-AR-A2LQ,-1.0294106622235906,-1.2005963868444336,1.1070185831231123,0.017368215461904146,0.4302216978274845,1.247899338127687
TCGA-A7-A2KD,-0.8129509755843646,0.5142954543727006,0.4608892915684175,-0.3366247499310595,-1.9261534622072503,0.5862253164986595
TCGA-AN-A0XW,-1.466071427880986,1.4026475460920769,1.6774300883053894,-0.4241002675656698,-0.19371130671334014,-0.4462737777976024
